"COU","Country","VAR","Variable","CO2","Country of origin","YEA","Year","Value","Flag Codes","Flags"
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2008","2008",15,,
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2009","2009",16,,
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2010","2010",11,,
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2011","2011",20,,
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2012","2012",19,,
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2013","2013",24,,
"EST","Estonia","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2014","2014",21,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2002","2002",4409,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2003","2003",7663,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2004","2004",9414,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2005","2005",9990,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2006","2006",10264,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2007","2007",10541,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2008","2008",10777,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2009","2009",11027,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2010","2010",11268,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2011","2011",11543,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2012","2012",11856,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2013","2013",12208,,
"EST","Estonia","TNBN","Total number of nurses","TOT","Total","2014","2014",12519,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2002","2002",4409,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2003","2003",7663,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2004","2004",9414,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2005","2005",9990,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2006","2006",10264,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2007","2007",10541,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2008","2008",10777,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2009","2009",11026,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2010","2010",11265,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2011","2011",11539,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2012","2012",11852,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2013","2013",12204,,
"EST","Estonia","DTRN","Domestically-trained nurses","TOT","Total","2014","2014",12515,,
"EST","Estonia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2009","2009",1,,
"EST","Estonia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2010","2010",3,,
"EST","Estonia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2011","2011",4,,
"EST","Estonia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2012","2012",4,,
"EST","Estonia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2013","2013",4,,
"EST","Estonia","FTNS","Foreign-trained nurses - Stock","TOT","Total","2014","2014",4,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2002","2002",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2003","2003",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2004","2004",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2005","2005",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2006","2006",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2007","2007",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2008","2008",0,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2009","2009",0.009,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2010","2010",0.027,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2011","2011",0.035,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2012","2012",0.034,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2013","2013",0.033,,
"EST","Estonia","SFTN","% of foreign-trained nurses","TOT","Total","2014","2014",0.032,,
"EST","Estonia","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2009","2009",1,,
"EST","Estonia","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2010","2010",2,,
"EST","Estonia","IFTN","Foreign-trained nurses - Annual inflow","TOT","Total","2011","2011",1,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2000","2000",21869,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2001","2001",22373,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2002","2002",22748,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2003","2003",23120,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2004","2004",23439,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2005","2005",23698,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2006","2006",23890,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2007","2007",24130,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2008","2008",24420,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2009","2009",24782,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2010","2010",24947,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2011","2011",25059,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2012","2012",25070,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2013","2013",25259,,
"ISR","Israel","TNBD","Total number of doctors","TOT","Total","2014","2014",25570,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2000","2000",7789,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2001","2001",8007,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2002","2002",8204,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2003","2003",8452,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2004","2004",8680,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2005","2005",8914,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2006","2006",9144,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2007","2007",9391,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2008","2008",9615,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2009","2009",9856,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2010","2010",10046,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2011","2011",10192,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2012","2012",10311,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2013","2013",10475,,
"ISR","Israel","DTRD","Domestically-trained doctors","TOT","Total","2014","2014",10731,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2000","2000",14080,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2001","2001",14366,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2002","2002",14544,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2003","2003",14668,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2004","2004",14759,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2005","2005",14784,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2006","2006",14746,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2007","2007",14739,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2008","2008",14805,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2009","2009",14926,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2010","2010",14901,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2011","2011",14867,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2012","2012",14759,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2013","2013",14784,,
"ISR","Israel","FTDS","Foreign-trained doctors - Stock","TOT","Total","2014","2014",14839,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2000","2000",2891,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2001","2001",2956,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2002","2002",3022,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2003","2003",3073,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2004","2004",3146,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2005","2005",3235,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2006","2006",3354,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2007","2007",3424,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2008","2008",3556,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2009","2009",3756,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2010","2010",3858,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2011","2011",4064,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2012","2012",4232,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2013","2013",4502,,
"ISR","Israel","NFTD","- of which native-born but foreign-trained (doctors)","TOT","Total","2014","2014",4758,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2000","2000",64.383,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2001","2001",64.211,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2002","2002",63.935,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2003","2003",63.443,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2004","2004",62.968,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2005","2005",62.385,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2006","2006",61.725,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2007","2007",61.082,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2008","2008",60.627,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2009","2009",60.229,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2010","2010",59.731,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2011","2011",59.328,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2012","2012",58.871,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2013","2013",58.53,,
"ISR","Israel","SFTD","% of foreign-trained doctors","TOT","Total","2014","2014",58.033,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2000","2000",596,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2001","2001",569,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2002","2002",557,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2003","2003",491,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2004","2004",396,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2005","2005",297,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2006","2006",285,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2007","2007",237,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2008","2008",292,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2009","2009",416,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2010","2010",375,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2011","2011",524,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2012","2012",524,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2013","2013",599,,
"ISR","Israel","IFTD","Foreign-trained doctors - Annual inflow","TOT","Total","2014","2014",630,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2000","2000",39064,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2001","2001",40046,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2002","2002",41153,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2003","2003",41779,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2004","2004",42374,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2005","2005",43031,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2006","2006",43481,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2007","2007",44000,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2008","2008",44399,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2009","2009",44765,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2010","2010",44835,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2011","2011",44666,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2012","2012",44726,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2013","2013",45034,,
"ISR","Israel","TNBN","Total number of nurses","TOT","Total","2014","2014",45982,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2000","2000",31787,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2001","2001",32702,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2002","2002",33731,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2003","2003",34606,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2004","2004",35541,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2005","2005",36583,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2006","2006",37404,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2007","2007",38084,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2008","2008",38704,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2009","2009",39165,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2010","2010",39356,,
"ISR","Israel","DTRN","Domestically-trained nurses","TOT","Total","2011","2011",39482,,
